species	Level1	p1709-203195513	p1709-203195523	p1709-203195531	p1709-203195542	p1709-203195552	p1709-203195561	p1709-203195573	p1709-203195582	p1709-203196507	p1709-203196520	p1709-203196534	p1709-203196543	p1709-203196557	p1709-203196572	p1709-203196579	p1709-203196604	p1709-203196614	p1709-203196625	p1709-203196633	p1709-203196642	p1709-203196657	p1709-203196672	p1709-203197508	p1709-203197522	p1709-203197527	p1709-203197541	p1709-203197546	p1709-203197564	p1709-203197574	p1709-203197577	p1709-203197604	p1709-203197614	p1709-203197621	p1709-203197630	p1709-203197647	p1709-203197669	p1709-203197685	p1709-203197699	p1709-203197707	p1709-203197722	p1709-203197739	p1709-203197745	p1709-203197757	p1709-203197771	p1709-203197783	p1709-203197792	p1709-203197805	p1709-203200520	p1709-203200532	p1709-203200541	p1709-203200569	p1709-203200585	p1709-203200596	p1709-203200604	p1709-203200630	p1709-203200641	p1709-203200648	p1709-203200663	p1709-203200673	p1709-203200677	p1709-203200694	p1709-203200704	p1709-203200717	p1709-203200728	p1709-203200738	p1709-203200749	p1709-203200768	p1709-203200777	p1709-203200784	p1709-203200794	p1709-203200809	p1709-203200824	p1709-203200840	p1709-203200856	p1709-203200869	p1709-203200890	p1709-203200916	p1709-203200925	p1709-203200934	p1709-203200943	p1709-203200965	p1709-203200975	p1709-203200993	p1709-203201004	p1709-203201017	p1709-203201033	p1709-203201049	p1709-203201057	p1709-203205513	p1709-203205523	p1709-203205538	p1709-203205550	p1709-203205560	p1709-203205567	p1709-203205584	p1709-203205609	p1709-203205624	p1709-203205641	p1709-203205646	p1709-203205666	p1709-203205676	p1709-203205689	p1709-203205699	p1709-203205719	p1709-203205732	p1709-203205741	p1709-203205750	p1709-203205765	p1709-203205777	p1709-203205786	p1709-203205801	p1709-203205826	p1709-203205832	p1709-203205841	p1709-203205853	p1709-203205870	p1709-203205880	p1709-203205894	p1709-203205909	p1709-203205925	p1709-203205929	p1709-203205940	p1709-203205954	p1709-203205963	p1709-203205971	p1709-203205977	p1709-203206014	p1709-203206042	p1709-203206063	p1709-203206079	p1709-203206085	p1709-203206095	p1709-203206106	p1709-203206115	p1709-203206122	p1709-203206134	p1709-203206148	p1709-203206166	p1709-203206189	p1709-203206192	p1709-203206203	p1709-203206207	p1709-203206216	p1709-203206229	p1709-203206242	p1709-203206252	p1709-203206259	p1709-203206269	p1709-203206281	p1709-203206292	p1709-203206316	p1709-203206327	p1709-203206335	p1709-203206347	p1709-203206357	p1709-203206369	p1709-203206382	p1709-203206410	p1709-203206419	p1709-203206427	p1709-203206434	p1709-203206451	p1709-203206459	p1709-203206473	p1709-203206481	p1709-203206506	p1709-203206514	p1709-203206529	p1709-203206536	p1709-203206544	p1709-203206553	p1709-204784517	p1709-204784525	p1709-204784527	p1709-204784541	p1709-204784563	p1709-204784572	p1709-204784581	p1709-204784590	p1709-204784608	p1709-204784612	p1709-204784631
s__Streptococcus_ratti	Genetic_Information_Processing	0	0.3162546454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.058610804	0	0	0	0	0	0	0	0	0	0	0	0	0.0575732042	0	0	0	0	0	0.1544970771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.314904749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Streptococcus_ratti	Metabolism	0	0.1206103191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0843981093	0	0	0	0	0	0	0	0	0	0	0	0	0.0708731732	0	0	0	0	0	0.2246723565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0771103243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Streptococcus_ratti	Organismal_Systems	0	0.0255787185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0692048352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0252175009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Streptococcus_salivarius	Cellular_Processes	7.1815793535	126.0147927106	8.7259402307	40.0835014287	41.2692309814	1.5697159979	128.6903538234	138.8159908378	21.1794765501	88.6757376605	13.3760464689	102.9610247523	8.8783366887	2.1580715968	28.6363614775	4.2095912733	10.131633141	81.8614150286	72.2691716424	91.2257931337	0.4342657074	0.8991255579	1.7618767772	4.0579612114	0.8495948827	4.3919458695	0.6664583847	4.6920179748	5.8122390942	0.9511869011	50.5746034421	16.3957063435	29.4303633954	0.6747756911	1.9220163144	0	2.1109559431	6.2833275483	83.8501190064	19.8782687906	177.9175947359	13.6337692338	4.7677997253	216.4926439146	37.7928091108	57.1721402823	0	16.2998166762	13.0811840793	17.2517543259	0	16.1167753027	31.4585658494	33.0900603259	55.8860117665	44.7235980341	29.9289471959	51.9960052426	39.0222469661	34.0109274485	19.8515519559	0	53.2519578468	16.6715785495	57.1473179078	3.386444823	6.4497474802	7.3111284891	2.2632210576	8.0749040848	18.1270409499	7.5610980359	4.4485906646	0.8967927488	17.9411842606	53.9987626068	2.6722117566	10.8957038887	20.560219864	0.2824834224	44.4086644353	30.927609771	82.7620714709	60.3149306738	52.5958147055	65.8896947673	0	5.8035870771	113.0207979256	153.2953752462	2.3115180143	327.2538318645	0	208.5083341975	80.971286249	1.9286534066	0.8928124821	2.5570042214	0	5.9840233384	0.8340711223	3.4002107074	0.1302083333	21.0693229033	0	15.2097143119	5.2484483461	3.1456843119	0	169.5282664729	0.240061562	0.5981629204	0	0.2301680813	0	0.2448245316	175.6388637303	14.5589519124	10.2075656676	23.1643101659	13.0861972079	164.8787420574	197.5269225934	2.6403522048	104.4468136474	113.7918654333	39.4172134326	2.4381578939	0	6.8802652273	0	37.002181532	9.2058326937	0	17.6616818438	0.8824282846	37.5689708762	40.1544421416	0	0	22.2565054631	0	37.5907291242	8.5346097716	22.0125395754	154.5875137399	0	0	165.1905597836	16.0060405914	13.7725031951	55.2828451407	69.0655509541	26.665551869	4.6459723374	5.9048392905	6.6905566973	0	0.393045938	0	0.0683743438	0	0	0	0.5825173869	64.2723986333	14.1745745611	19.2664859639	13.2467371569	44.1356721077	25.0494231324	0	0.6637076466	1.0706142314	0	10.6001697241	1.6972147995	8.5569955179	0.3038491682	50.1597093059	22.1138512433	62.3302331545
s__Streptococcus_salivarius	Environmental_Information_Processing	3.3574094167	41.80113621	3.0907558182	11.9538319727	16.7697403324	0.253918324	104.8262294684	67.9815700381	13.163843994	131.7743544901	11.718150132	86.4664883002	6.7269733634	1.901590805	28.0374797585	2.078684223	6.1610166046	67.790855218	81.2101352098	140.4740113894	0.8524091629	4.8403292631	1.9402056597	2.038103171	0.8265814476	2.7031025664	1.3083785344	1.5929647708	2.5162741385	0.4308687795	33.6266738826	11.0196839446	18.74863843	0.9933657197	1.4860762958	0	1.9200553281	4.3953371166	33.7713495846	8.1178009351	110.0537496371	6.5905742912	2.1557301206	219.4439847527	28.3408082033	42.3946223012	0	13.1626303651	12.546008314	11.5354303417	0	18.7867412965	37.3579786586	38.0538161261	46.7876860587	78.3241995539	21.738195263	37.5926000273	23.8639397713	36.1754513675	39.1148682111	0	40.6462365179	15.9486157939	27.8083480331	1.854650702	10.083047475	10.9340138631	3.052656951	12.8232358438	10.1428170073	12.5395837854	1.3439507251	0.8815117284	22.5272818212	78.6491181918	0.230093301	4.5347291282	12.728130666	0.6047535379	41.4753817202	23.7926057165	74.8720288546	57.7296344653	47.9148595782	62.0080864333	0.1764401492	4.7212903069	57.4548966207	79.9752630759	6.1773109116	176.9233904664	0	114.8706492181	44.1912401658	1.3800726558	2.0675785863	1.5085242481	0.1031445613	2.2320156914	0.5683392681	4.8336163418	0.6428225031	15.1175547961	0	6.8408850496	3.2506462167	7.2126773347	0.9935203411	89.6147639818	0.1744371618	0.8971927314	0	0.2743851449	0	0.1646056713	274.1136562656	6.0021849631	5.0462698886	18.5945920649	11.5966980021	104.1640138429	153.4364347545	3.2315266994	84.7690183055	90.2770928797	33.0849725219	1.2720575375	0	4.2143666307	0	48.674414347	5.2789365797	0	15.9938226031	1.4122199588	21.2615396399	32.3313694916	0	0	14.6993056384	0	34.7789025304	3.0267255345	23.8093847589	123.9504297616	0	0	111.7458546343	31.8400281166	8.4783362869	29.901637983	96.5935004785	50.2110977879	4.2408803173	2.1660222164	8.320767615	0	0.1621656351	0.0401828055	0.1779007132	0	0	0	0.0365964911	68.2173905524	7.4797249282	11.2928323471	8.3421513121	23.8665497515	12.8760256753	0	0.0751293712	0.4345495613	0	10.5647396625	1.4336916057	8.1580332445	0.114117337	34.0396026321	15.6348206989	42.6965609715
s__Streptococcus_salivarius	Genetic_Information_Processing	76.7845979359	1437.3160352082	67.3419578284	328.8574214797	459.7961823999	628.4719214289	1493.9778894826	1429.3455473447	291.6813192918	1195.7608028578	151.5318198748	1194.1230304114	110.4083163402	24.1760689469	411.5728601172	35.2298798036	82.764579612	605.0144773252	677.6493879379	956.6478102174	6.6307322553	356.5236128253	14.5198995378	51.6088413238	17.3464072478	56.4249169666	14.5736067591	55.6420236074	37.9223790883	14.0783400065	387.9356511256	123.1732474627	221.5356481709	9.7825079641	23.5981909965	0	46.0103685038	105.2983762067	1233.1448855242	292.4896903746	2612.2848892795	225.5463546973	83.6967014141	2607.9652952323	464.5094305616	499.5824921471	0	166.9965893819	186.2261218036	149.8694609849	0	145.2114579897	271.8821018792	284.6273267645	646.4238090768	529.6871361696	318.0325283373	531.1351733129	337.5471271414	415.2384593961	303.6198024699	0	431.3089780394	178.4872817966	376.2643894201	41.7519180794	145.166877763	172.3709731924	42.9360401768	185.3962847137	146.1440345706	152.9959225637	28.5779495031	26.6061726937	372.2062806741	1155.6142948695	16.4351250802	75.4148236515	230.9425891732	8.5689936623	632.3640321043	368.7171749294	1009.3772275584	769.2083314946	641.0162074689	800.3148538994	7.4284555105	74.7373432538	862.1019678935	1148.9713345121	307.7722571142	2485.29821195	0	1546.5722880215	596.626338664	36.7602841746	16.1062880005	48.859082889	7.6827881146	47.6553729231	12.6367897958	44.0687628215	6.0403416395	178.7364312687	0	99.2765268145	44.0613132704	33.1016165113	4.5149978844	1218.4559714999	12.4881319261	11.2530338616	0	13.5548579308	0	12.9722369086	2159.8225989859	85.821895599	97.2453132076	156.4549075657	124.1962849077	1028.8065589087	2188.9729999133	24.8509854582	1208.5201218917	1319.5598877544	482.1122562854	35.4327556247	0	99.9245197424	0	489.8516210545	111.4202103214	0	221.0872598699	18.2590373417	336.7934254364	484.0186182003	0	0	298.1245514229	0	486.6986545408	58.3635287731	337.3811689789	1802.8179556113	0	0	1514.304255429	260.6952794573	119.3422127398	623.8616400028	1192.357969726	391.3710307788	77.8787730466	60.1153083197	87.448941887	0	8.5315584364	20.3538741771	28.0258405974	0	0	0	3.7147987615	745.6241496364	150.5361442067	201.9216995131	158.3554129144	510.1905074983	356.2059007039	0	3.8577787737	7.0497201892	0	195.0184024541	32.0707482757	179.5517412504	37.8628014197	755.3681896948	300.8344582815	715.9031589356
s__Streptococcus_salivarius	Human_Diseases	0.4115898415	6.2455719058	1.2683521845	2.0916614284	3.4085174142	0.0470127067	9.6742850559	11.4075795245	3.8804483137	16.3799671782	2.6468510769	28.7449556725	1.054961675	0.3767516711	3.892305842	0.1142855612	0.0483007197	1.2074687131	1.2994744501	1.4179926532	0	0.2138218192	0	0.5725137571	0	0.8645881508	0.0626691954	0.7930156048	0.1380596587	0.1186738561	3.4137962928	0.965288761	1.3617266323	0	0.2281383505	0	0.2362800512	0.7796574287	7.3306222871	2.108239828	16.7051651554	1.8285077183	0.3822903008	9.3024604961	2.7195795799	4.5653179934	0	0.9497426826	0.7708199021	0.6101305327	0	0.7278630409	0.8933397595	1.2245996023	2.2254772108	1.3142438321	1.9037929614	2.5676164857	1.9396759959	2.0882516748	1.3709150651	0	1.6655526122	0.2376632628	2.4730176668	0.0674010713	3.7021720745	4.5803020811	1.0102632011	5.2575359833	0.605429491	5.4976994979	0.2662770434	0.3236315821	9.1079007876	31.7164632505	0.2754039831	0.3518826402	3.7611560093	0	2.5351317541	1.5097828903	4.3288200775	3.4800862578	3.3324302061	3.5145453259	0.2052818456	0.4391133049	7.4286147877	9.8689958513	0.7165311332	21.794059115	0	11.3744050666	4.5613359028	0.9829713086	0.1443178929	0.6481785673	0.0314109813	0.281455177	0.0673101663	0.6661123012	0.0628219626	2.1476300333	0	1.114055489	0.4883125368	0.1130299886	0	1.0765312259	0.2907793897	0.0444654957	0	0.3910076727	0	0	5.9940849538	0.2356170586	0.5577861123	1.3887612566	0.6648236662	11.5972756948	7.8991109818	0.2136464524	3.5386233893	5.1719242685	1.4149017305	0.1584675869	0	0.2737136887	0	1.7592860808	0.3862680676	0	1.5999902495	0.2645744463	2.779581609	6.1127598285	0	0	2.9744178336	0	6.0854829751	1.1777983027	2.5160997271	21.8459616444	0	0	9.3551110439	0.8693543409	1.9091523895	2.4591597677	4.2389486066	1.4315603023	0.6323478932	0.414815756	0.4548803525	0	0.0303551614	0	0.0035078436	0	0	0	0	12.2470664181	2.2512785566	3.4147056901	2.1633377073	7.0403118226	3.1785348994	0	0.0145079378	0.076607393	0	3.0218712758	0.4523105736	4.1739564342	0	15.3626017023	6.8817041597	4.308156467
s__Streptococcus_salivarius	Metabolism	111.9297733015	2164.5374927232	167.44236017	634.911571702	866.5711980575	28.5549953295	2490.8082464865	2576.7351106523	687.8305392639	2684.3109967707	382.6436055522	2832.1223267241	262.2828743269	61.8792761257	916.7472534841	73.9358005498	212.4540973858	1750.5046852633	1516.0629758323	2134.9411959582	15.9661600884	488.2533112206	28.0683021898	131.5385507703	75.9856107951	108.0086939769	41.5475566881	73.8479913708	84.0779097888	24.9027311074	768.4900942334	250.9886263127	454.3903911438	21.3985057699	47.9245584131	0	129.9393260653	227.9557072907	2117.8961402403	499.9557746982	4358.9859710377	493.3406014889	116.2937877594	5377.158835969	772.5612247512	1107.7118283398	0	515.5778924168	377.5151866854	427.4644392375	0	412.1138486365	842.4047009977	833.8038210369	1708.9292555545	1262.7537788882	749.2836906536	1339.7270537844	805.8693142176	956.0056661357	601.0320348487	0	966.075317058	462.994115728	874.1737570451	96.7630705952	334.4328671999	361.3661290409	96.985335714	438.960896651	340.1488698384	346.8458263824	63.7102203366	28.0804296745	769.8596210554	2580.2409512153	27.882221812	212.9824567265	553.9739405005	38.1168953139	1404.6937938418	849.7918737526	2323.8519916492	1533.5784001563	1441.586707017	1910.5027906669	9.88250507	158.8031136877	2124.9332103824	2884.7641412548	257.5952786271	6341.4774668252	0	3860.5294605351	1509.5245076455	65.2445939188	32.970142224	89.791217966	6.1555923702	112.3351968202	30.4650291001	95.2088718879	5.550686392	457.171173924	0	242.8118660761	118.1086825324	75.0552675765	6.5392073747	3185.1783762182	24.5672480161	22.1280454629	0	27.3145078316	0	23.137204914	4042.5727791578	230.229774777	221.5350542138	372.6251640174	212.2871777621	2691.1382788966	5534.4836242855	67.9076687337	3245.5703563223	3589.305030975	1236.3243619818	76.06697998	0	183.2477792658	0	1246.3320542735	222.0162494471	0	532.7104196906	61.7139867775	767.1303990674	1069.6257089988	0	0	504.4562607513	0	1126.8724025349	144.7568720408	875.779398806	4017.4507544976	0	0	3945.4700008385	689.3963434597	333.3051744591	1301.5743080004	2770.765253983	1152.9112954478	122.8509244803	114.4688563442	180.4088778345	0	14.2963120527	3.1730128829	14.0421198637	0	0	0	2.7360790966	1610.0807884144	333.5474555219	506.1754270222	367.259077891	1129.4976453168	839.4942780867	0	7.1138657014	13.6496472629	0	428.3506516153	53.2386920495	405.9813056598	8.6946017825	1459.144648073	674.6899582651	1754.9604115729
s__Streptococcus_salivarius	Organismal_Systems	0	1.4129751982	0.2667606155	0.3117926982	0.4203634476	0.1124222285	1.4447327137	1.1725050902	0.4994985312	1.0969757578	0.2127770342	1.6233510627	0.1728974648	0.0641730208	0.6521747264	0.0049336218	0.0541071796	0.3213191552	0.8065103273	1.1760693926	0	0.145460078	0.3778000867	0.2968855997	0	0.4555913446	0.0044804691	0.4926153483	0.0709831261	0.1577146515	1.6149980763	0.7881870339	1.6455790336	0.0255787185	0.054577705	0	0.2936498734	2.9248001907	5.1235880755	0.9688959116	9.1535485186	0.9205235779	0.0828083026	2.7073472124	1.371066988	0.5294708746	0	0.2976925782	0.164928384	0.2687422089	0	0.1349486471	0.3321300818	0.2700722228	1.0260585282	0.5184330054	0.808232283	0.5145274662	0.7657336866	0.6472454772	0.879634478	0	1.3322778823	0.8569378682	0.6736750577	0.2204829861	2.2120304996	3.0667607629	0.8691818315	3.3463299034	0.2464720609	4.5826845311	0.0958758935	0.2143082485	6.4985292985	20.9931342232	0.1087575198	0.2442487125	0.9377084256	0.3593381063	1.2062457284	0.5459604256	1.0832479594	0.8170514568	0.8757815249	1.3108603561	0.0816557276	0.1370418795	2.4846076531	2.6180976237	0.8114878313	5.6863779312	0	2.202151405	1.2616176257	0.4231265978	0.4153992599	0.8335732251	0.0978519487	0.0653632172	0.370050542	0.1490714676	0.1466612584	0.2182213999	0	0.1700593059	0.0294076002	0.1686418809	0.2538562262	1.3980572398	0.1620890385	0.1912463408	0	0.1673038854	0	0.0416025612	1.44709687	0.3097056702	0.5502857498	0.1616414008	0.1011584966	1.1557768982	2.4075895205	0.0805378639	0.9082327194	1.2117345092	0.7441783628	0	0	0.16126442	0	0.3466318156	0.3671815319	0	0.4206448612	0.525474561	0.2965118189	0.2143008863	0	0	0.3822320267	0	0.3996170727	0.616156697	0.5214051505	1.8611906438	0	0	1.0840585358	0.3886878146	0.1941207398	0.7182551188	2.3684685348	0.6592433835	0.0363987756	0.1760368971	0.3575059454	0	0	0	0.0797845695	0	0	0	0	2.4114594778	0.4363017971	0.5342723848	0.5585122512	1.3068559796	1.8372981545	0	0.0272888525	0.0358711435	0	2.331371429	0.5836866823	2.2735020999	0.1261128739	11.9407698678	5.1039245368	2.6833651833
s__Streptococcus_sanguinis	Cellular_Processes	0	0	0.1242772517	0.0294344056	0	0	0	0	0	0	0	1.3055374172	0	0	0.3743241704	0	0	0	0	0.6835968419	0	0	0	0	0	0	0	0.0130855882	0	0	0	0	0	0	0	0	0.9791513775	3.0161321212	0	0	0	0	0	0	0	0	0	0.3991874528	0	0	0	0	1.1209340604	0	0	0.1229807874	0	0	0	0	0	0	0.8270780351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283446712	0	0	0	0.3193442342	0	0	0	0	6.2146249108	4.4845438578	0	5.4799670988	0	1.3267398548	1.1255999237	0	0.6816508046	0	0	0	0	0	0	0.4238334535	0	0	0	0	0	0.6828005399	0	0.9339507412	0	0.3513683785	0	0.231818472	0	0	0	0	0	0	0	0	0.0516377782	0	0	0	0	0	0	0	0	0	0	0.7903250707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1881790268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Streptococcus_sanguinis	Environmental_Information_Processing	0	0	0.6355338108	0.0569241684	0	0	0	0	0	0.0878861094	0	0.5016046973	0	0	0.3200402923	0	0	0	0.0917814742	0.2173337686	0	0	0	0	0	0	0	0.0982886052	0	0	0	0	0	0	0	0	0.3191700923	2.0462433753	0	0	0	0	0	0	0	0	0	0.0566409736	0	0	0	0	1.0266397654	0	0	0.1485546084	0	0	0	0	0	0	0.4157448441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1320772142	0	0	0	0.6574784182	0	0	0	0	2.4928328489	2.1184507525	0	2.6439275708	0	0.7994938289	0.4320668694	0	0.8283428295	0	0	0	0	0	0	0.3857968354	0	0	0	0	0	0.8766718122	0	0.59750846	0	0.1613270375	0	0.1307181828	0	0	0	0	0	0	0	0	0.1584660389	0	0	0	0	0	0	0	0	0	0	2.4362000089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.6989563659	0	0	0	0.2692979876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Streptococcus_sanguinis	Genetic_Information_Processing	0	0	6.9545313282	2.0042588394	0	0	0	0	0	3.7771606652	0	28.0371654379	0	0	13.5580244345	0	0	0	9.7755440007	22.2381801615	0	0	0	0	0	0	0	1.9115378585	0	0	0	0	0	0	0	0	11.6503921445	49.3895373171	0	0	0	0	0	0	0	0	0	3.9369381942	0	0	0	0	30.5870568297	0	0	12.3579503601	0	0	0	0	0	0	21.1185909253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.0360131628	0	0	0	3.7327082113	0	0	0	0	88.5613012033	79.5845865922	0	157.6323963556	0	27.3934669188	31.0469203137	0	13.2169969282	0	0	0	0	0	0	7.5221468049	0	0	0	0	0	13.9156304057	0	9.6684396498	0	10.3329004327	0	4.7618695318	0	0	0	0	0	0	0	0	3.8822374515	0	0	0	0	0	0	0	0	0	0	19.1141836605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28.2733981969	0	0	0	9.2448894397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Streptococcus_sanguinis	Human_Diseases	0	0	0.5273264406	0	0	0	0	0	0	0.0611441035	0	0.4992741896	0	0	0.0313283208	0	0	0	0	0.0309566428	0	0	0	0	0	0	0	0.0939849624	0	0	0	0	0	0	0	0	0.2636485132	2.8426453977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2001219811	0	0	0.014574265	0	0	0	0	0	0	0.0179721131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0626566416	0	0	0	0	2.2367309868	2.3342810286	0	2.381436908	0	0.6539699015	0.4597613967	0	0.2563693664	0	0	0	0	0	0	0.0609488055	0	0	0	0	0	0.0623957141	0	0.0163211088	0	0.4898893236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9173843295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1711464615	0	0	0	0.0657453036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Streptococcus_sanguinis	Metabolism	0	0	13.0954149705	2.6350878416	0	0	0	0	0	6.5064571542	0	35.3962672667	0	0	34.4689691226	0	0	0	26.067040113	46.191486807	0	0	0	0	0	0	0	3.0921410315	0	0	0	0	0	0	0	0	22.2225866639	85.1117826727	0	0	0	0	0	0	0	0	0	20.2294938592	0	0	0	0	74.2095129608	0	0	21.9537540006	0	0	0	0	0	0	60.7987597362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.4025006729	0	0	0	7.6978030883	0	0	0	0	201.6698105281	178.5859279287	0	262.1817982012	0	51.2165627064	32.6893398797	0	25.2932350216	0	0	0	0	0	0	19.2538338208	0	0	0	0	0	35.8537687108	0	27.8524777954	0	19.6514501454	0	6.8650606692	0	0	0	0	0	0	0	0	22.9086280402	0	0	0	0	0	0	0	0	0	0	64.9708651144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66.8667187133	0	0	0	21.8249652595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Streptococcus_sanguinis	Organismal_Systems	0	0	0.1209586825	0.027238317	0	0	0	0	0	0.18469206	0	0.4778072433	0	0	0.3079402578	0	0	0	0.4489430623	0.1615716423	0	0	0	0	0	0	0	0.054577705	0	0	0	0	0	0	0	0	0.2831523031	1.0593641811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6346442137	0	0	0.0957816687	0	0	0	0	0	0	0.7472624496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0951184274	0	0	0	0.0905567336	0	0	0	0	3.0936712595	2.441310196	0	3.8416734242	0	0.7342168465	0.7845048097	0	0.4415148229	0	0	0	0	0	0	0.1500567103	0	0	0	0	0	0.5096025209	0	0.3460342115	0	0.0475279702	0	0.1439876433	0	0	0	0	0	0	0	0	0.1187895523	0	0	0	0	0	0	0	0	0	0	0.4685259207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7141409834	0	0	0	0.284103822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Streptococcus_sp_A12	Cellular_Processes	0	0	0	0	0	0	0	0	0	0.0896495123	3.4703250986	7.3578961827	2.3142064182	2.0044744553	22.3589020144	0	0.141723356	3.4091140785	19.5608341943	25.9174809253	0.6938306462	0	0.0495951417	0	0.1457292831	0.2517528049	0.8538616935	1.8558082998	1.86811695	0	3.8828155221	1.5425335556	3.9845050731	0	0	0	0.6338236399	3.4496582959	0	0.8249644871	0	0	0	0	0	0	0	4.7762436531	1.426056995	3.3865713858	4.9158041587	1.9758285572	38.9896436999	10.1960961081	0	8.4030424155	0	6.5929702509	0	0	0	1.7277522038	0	4.1429018177	0	0.8482445156	0	0	0	0	0	0	0	0	0	0	0	0	1.3305457474	0	0.1032239031	0.4740777281	1.8352068575	1.5633686959	0.6231158239	0.9205673516	0	0	0	0	0	0	0	0	0	0	14.8966695118	0	1.0626486532	0	3.1351698004	1.9153609719	1.1763597802	0	11.7795800775	0	0	0.4491415887	0	0	0	6.672503349	0.7469029914	13.9209842614	0	15.2782449778	0.6411149171	4.4123263183	2.7780293022	1.4005251524	0	0.8635560129	3.4948242237	0.1358695652	0.1842337075	0	0	0	0	0	0	0.3881255626	0	0	0	0	0	0.8385665236	0.0834307683	0.9668805093	1.5225371516	4.4987406518	0	0	0	1.5007670732	4.7617715998	3.1184643357	0	0.2571434853	0	3.5742544222	0	2.7070447753	1.1830047273	1.5694753149	0	0.283446712	0	0.1105288962	0	0.141723356	0	0	0	3.6361078883	0.5588853415	1.1769591307	2.9762904035	5.0445939859	5.2710679768	0	0.2888027428	0.0849403331	0	0	0	0	0	0	0	0
